fit_id,score,priority,capacity_mw,age_years,location,age_score,capacity_score,efficiency_score,location_score,recommendations
390530,0.564,MEDIUM,0.005,11.40041067761807,South Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390538,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390543,0.564,MEDIUM,0.005,11.403148528405202,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390546,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390548,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390551,0.564,MEDIUM,0.005,11.405886379192333,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390577,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390770,0.564,MEDIUM,0.005,11.813826146475018,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
390886,0.564,MEDIUM,0.005,12.498288843258042,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
391072,0.564,MEDIUM,0.005,12.490075290896646,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
391096,0.564,MEDIUM,0.022,12.492813141683778,South Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
393072,0.564,MEDIUM,0.0035,11.394934976043805,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
393252,0.564,MEDIUM,0.0014,11.38672142368241,Sedgemoor - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
394811,0.564,MEDIUM,0.005,12.470910335386721,Melton - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
396621,0.564,MEDIUM,0.0035,11.633127994524298,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
399359,0.564,MEDIUM,0.02,14.173853524982889,Harborough - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
399360,0.564,MEDIUM,0.02,14.18754277891855,South Holland - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
401921,0.564,MEDIUM,0.0103,11.5564681724846,Swale - South East - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
403353,0.564,MEDIUM,0.01,11.463381245722108,North East Derbyshire - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
404485,0.564,MEDIUM,0.006,12.353182751540041,Huntingdonshire - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
406033,0.564,MEDIUM,0.0024,12.16974674880219,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
411309,0.564,MEDIUM,0.005,11.405886379192333,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
412157,0.564,MEDIUM,0.005,11.720739219712526,Folkestone and Hythe - South East - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
412565,0.564,MEDIUM,0.006,11.403148528405202,Wychavon - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
412629,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
412672,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
412914,0.564,MEDIUM,0.02,11.397672826830938,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
412947,0.564,MEDIUM,0.01,11.394934976043805,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
413123,0.564,MEDIUM,0.0036,11.38672142368241,Sedgemoor - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
413126,0.564,MEDIUM,0.0014,11.38672142368241,Sedgemoor - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
414734,0.564,MEDIUM,0.01,11.40041067761807,Ashford - South East - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
415905,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
417115,0.564,MEDIUM,0.0036,11.38672142368241,Sedgemoor - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
417186,0.564,MEDIUM,0.011,11.38672142368241,Maldon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
419351,0.564,MEDIUM,0.005,12.16974674880219,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
421891,0.564,MEDIUM,0.0035,10.973305954825461,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
423547,0.564,MEDIUM,0.015,14.231348391512663,Somerset West and Taunton - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
427794,0.564,MEDIUM,0.011,12.186173853524982,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
428284,0.564,MEDIUM,0.0035,12.301163586584531,Teignbridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
429476,0.564,MEDIUM,0.01,12.172484599589323,East Northamptonshire - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
432847,0.564,MEDIUM,0.02,11.89596167008898,Huntingdonshire - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
434212,0.564,MEDIUM,0.01,12.05201916495551,Harborough - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
440764,0.564,MEDIUM,0.006,11.444216290212184,Amber Valley - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
441699,0.564,MEDIUM,0.005,11.40041067761807,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
441700,0.564,MEDIUM,0.005,11.403148528405202,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
441707,0.564,MEDIUM,0.005,11.403148528405202,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
444922,0.564,MEDIUM,0.011,11.392197125256674,North East Derbyshire - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
445722,0.564,MEDIUM,0.02,11.950718685831623,South Holland - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
446104,0.564,MEDIUM,0.02,11.901437371663244,Telford and Wrekin - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
447276,0.564,MEDIUM,0.012,11.92060232717317,North East Derbyshire - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
453192,0.564,MEDIUM,0.0036,11.682409308692677,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
459654,0.564,MEDIUM,0.02,10.896646132785763,Bassetlaw - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
460810,0.564,MEDIUM,0.005,11.816563997262149,Ashfield - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
461074,0.564,MEDIUM,0.01,10.885694729637235,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
466699,0.564,MEDIUM,0.015,11.58110882956879,Dorset - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
467776,0.564,MEDIUM,0.004,10.789869952087612,Sandwell - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
470621,0.564,MEDIUM,0.005,11.685147159479808,Mendip - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
479775,0.564,MEDIUM,0.015,11.665982203969884,Dorset - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
482333,0.564,MEDIUM,0.02,11.652292950034223,Maldon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
485480,0.564,MEDIUM,0.006,10.715947980835045,Amber Valley - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
487626,0.564,MEDIUM,0.0103,10.921286789869953,Newark and Sherwood - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
488384,0.564,MEDIUM,0.01,10.907597535934292,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
497052,0.564,MEDIUM,0.02,11.403148528405202,South Cambridgeshire - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
497932,0.564,MEDIUM,0.0206,11.592060232717317,Newark and Sherwood - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
498199,0.564,MEDIUM,0.02,11.419575633127995,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
498241,0.564,MEDIUM,0.0103,11.394934976043805,Harborough - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
509431,0.564,MEDIUM,0.033,14.080766598220396,Winchester - South East - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
514150,0.564,MEDIUM,0.005,11.403148528405202,South Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
514194,0.564,MEDIUM,0.005,11.40041067761807,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
515238,0.564,MEDIUM,0.005,11.397672826830938,Somerset West and Taunton - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
515290,0.564,MEDIUM,0.005,11.405886379192333,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
515335,0.564,MEDIUM,0.02,11.419575633127995,Maldon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
515438,0.564,MEDIUM,0.01,11.394934976043805,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
515685,0.564,MEDIUM,0.011,11.397672826830938,Cotswold - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
515944,0.564,MEDIUM,0.011,11.38672142368241,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
517379,0.564,MEDIUM,0.005,11.460643394934976,Braintree - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
523980,0.564,MEDIUM,0.01,11.40041067761807,Boston - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
524076,0.564,MEDIUM,0.005,11.40041067761807,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
524092,0.564,MEDIUM,0.005,11.40041067761807,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
524102,0.564,MEDIUM,0.005,11.403148528405202,Boston - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
525778,0.564,MEDIUM,0.01,11.16495550992471,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
539132,0.564,MEDIUM,0.012,11.222450376454484,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
540974,0.564,MEDIUM,0.005,11.16495550992471,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
546947,0.564,MEDIUM,0.015,11.129363449691992,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
558973,0.564,MEDIUM,0.01,10.973305954825461,Broadland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
560673,0.564,MEDIUM,0.0103,10.902121834360027,West Lindsey - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
579920,0.564,MEDIUM,0.01,10.885694729637235,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
588658,0.564,MEDIUM,0.005,13.943874058863791,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
606842,0.564,MEDIUM,0.0099,10.425735797399042,Forest of Dean - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
610868,0.564,MEDIUM,0.02,10.403832991101986,Bedford - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621553,0.564,MEDIUM,0.225,11.97535934291581,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621590,0.564,MEDIUM,0.225,10.926762491444217,Bedford - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621593,0.564,MEDIUM,0.25,10.877481177275838,Fenland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621623,0.564,MEDIUM,0.2,10.863791923340179,Melton - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621644,0.564,MEDIUM,0.0955,10.861054072553046,Hinckley and Bosworth - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621677,0.564,MEDIUM,0.335,10.822724161533197,South Gloucestershire - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621682,0.564,MEDIUM,0.06,10.017796030116358,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
621753,0.564,MEDIUM,0.08,10.406570841889117,Staffordshire Moorlands - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
684950,0.564,MEDIUM,0.005,13.91375770020534,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
686915,0.564,MEDIUM,0.08,11.397672826830938,Derbyshire Dales - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
686917,0.564,MEDIUM,0.075,10.704996577686517,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
686929,0.564,MEDIUM,0.08,10.973305954825461,Mendip - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
686931,0.564,MEDIUM,0.23,10.77344284736482,Hinckley and Bosworth - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
686945,0.564,MEDIUM,0.08,10.302532511978097,Maldon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
712096,0.564,MEDIUM,0.08,12.0766598220397,Unknown - Unknown - Unknown,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
712201,0.564,MEDIUM,0.08,11.24435318275154,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
712212,0.564,MEDIUM,0.0955,11.145790554414784,South Gloucestershire - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
712337,0.564,MEDIUM,0.4,10.694045174537989,Great Yarmouth - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
712397,0.564,MEDIUM,0.08,10.056125941136209,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
712404,0.564,MEDIUM,0.08,10.65845311430527,East Staffordshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
715960,0.564,MEDIUM,0.005,13.886379192334017,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
718218,0.564,MEDIUM,0.005,13.875427789185489,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743320,0.564,MEDIUM,0.08,11.318275154004107,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743358,0.564,MEDIUM,0.075,10.819986310746064,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743360,0.564,MEDIUM,0.065,10.666666666666666,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743370,0.564,MEDIUM,0.08,10.877481177275838,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743377,0.564,MEDIUM,0.08,10.751540041067761,Staffordshire Moorlands - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743380,0.564,MEDIUM,0.08,10.806297056810404,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743384,0.564,MEDIUM,0.08,10.310746064339494,Staffordshire Moorlands - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743403,0.564,MEDIUM,0.0599,10.250513347022586,South Gloucestershire - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
743409,0.564,MEDIUM,0.335,10.401095140314853,Mendip - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
744994,0.564,MEDIUM,0.25,10.72416153319644,Staffordshire Moorlands - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746077,0.564,MEDIUM,0.08,10.781656399726215,Bassetlaw - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746119,0.564,MEDIUM,0.055,11.06091718001369,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746144,0.564,MEDIUM,0.275,10.401095140314853,Lichfield - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746149,0.564,MEDIUM,0.08,10.340862422997947,East Staffordshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746154,0.564,MEDIUM,0.23,10.496919917864476,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746157,0.564,MEDIUM,0.06,10.017796030116358,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746637,0.564,MEDIUM,0.0955,10.26694045174538,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
746673,0.564,MEDIUM,0.095,10.327173169062286,Forest of Dean - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
748272,0.564,MEDIUM,0.005,13.809719370294319,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
748277,0.564,MEDIUM,0.005,13.815195071868583,North Somerset - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
749064,0.564,MEDIUM,0.005,13.79876796714579,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
764746,0.564,MEDIUM,0.08,11.301848049281315,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
764836,0.564,MEDIUM,0.23,10.704996577686517,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
764840,0.564,MEDIUM,0.08,11.266255989048597,Derbyshire Dales - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
764849,0.564,MEDIUM,0.055,10.904859685147159,South Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
779587,0.564,MEDIUM,0.0599,10.74880219028063,Staffordshire Moorlands - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
779618,0.564,MEDIUM,0.08,11.268993839835728,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
779652,0.564,MEDIUM,0.08,11.299110198494182,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
779743,0.564,MEDIUM,0.08,10.666666666666666,Staffordshire Moorlands - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
779748,0.564,MEDIUM,0.23,10.245037645448322,Shropshire - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
779784,0.564,MEDIUM,0.4,10.091718001368925,Great Yarmouth - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
787654,0.564,MEDIUM,0.005,13.69472963723477,Mendip - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
788656,0.564,MEDIUM,0.011,13.675564681724847,Maldon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
788690,0.564,MEDIUM,0.005,13.664613278576317,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
788710,0.564,MEDIUM,0.005,13.661875427789186,Broadland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
788952,0.564,MEDIUM,0.005,13.60164271047228,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
788956,0.564,MEDIUM,0.005,13.60164271047228,Mid Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789109,0.564,MEDIUM,0.011,13.60164271047228,Newark and Sherwood - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789187,0.564,MEDIUM,0.005,13.587953456536619,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789194,0.564,MEDIUM,0.005,13.582477754962355,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789387,0.564,MEDIUM,0.005,13.566050650239562,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789475,0.564,MEDIUM,0.005,13.560574948665298,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789486,0.564,MEDIUM,0.005,13.560574948665298,Mid Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
789948,0.564,MEDIUM,0.005,13.530458590006845,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
790571,0.564,MEDIUM,0.005,13.51129363449692,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
790804,0.564,MEDIUM,0.011,13.544147843942506,Stratford-on-Avon - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
791000,0.564,MEDIUM,0.015,13.51129363449692,Mid Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
794458,0.564,MEDIUM,0.005,13.470225872689939,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
796025,0.564,MEDIUM,0.006,13.456536618754278,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
796381,0.564,MEDIUM,0.005,13.426420260095824,Derbyshire Dales - East Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
796391,0.564,MEDIUM,0.006,13.437371663244353,Basildon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
797488,0.564,MEDIUM,0.005,13.390828199863108,South Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
798422,0.564,MEDIUM,0.005,13.330595482546201,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
798540,0.564,MEDIUM,0.005,13.314168377823409,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
798620,0.564,MEDIUM,0.005,13.30321697467488,Mid Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
799124,0.564,MEDIUM,0.01,13.27583846680356,Fenland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
799184,0.564,MEDIUM,0.005,13.256673511293634,Maldon - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
799477,0.564,MEDIUM,0.01,13.256673511293634,Fenland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
800629,0.564,MEDIUM,0.005,13.163586584531142,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
801154,0.564,MEDIUM,0.005,13.141683778234086,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
801185,0.564,MEDIUM,0.01,13.144421629021219,King's Lynn and West Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
801249,0.564,MEDIUM,0.015,13.212867898699521,South Hams - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
801616,0.564,MEDIUM,0.005,13.122518822724162,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
802944,0.564,MEDIUM,0.01,13.084188911704311,Stafford - West Midlands - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
803218,0.564,MEDIUM,0.0055,13.39356605065024,Unknown - Unknown - Unknown,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
804887,0.564,MEDIUM,0.005,13.00479123887748,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805034,0.564,MEDIUM,0.005,12.969199178644764,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805080,0.564,MEDIUM,0.005,12.958247775496236,South Norfolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805137,0.564,MEDIUM,0.005,12.950034223134839,East Suffolk - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805167,0.564,MEDIUM,0.005,12.947296372347708,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805170,0.564,MEDIUM,0.005,12.947296372347708,Tendring - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805250,0.564,MEDIUM,0.01,12.933607118412047,Breckland - East of England - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805574,0.564,MEDIUM,0.0242,12.892539356605065,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
805804,0.564,MEDIUM,0.011,12.870636550308008,Torridge - South West - England,0.3,1.0,0.571,0.3,Significant capacity upgrade potential with modern turbines
